"category_id";"product_id"
1239;91918
594;832822
594;975754
594;542690
594;636640
594;351449
28;901585
594;272611
594;562589
309;582985
154;561667
228;370875
86;131182
21;110130
86;739360
601;401088
21;653559
171;908158
234;350331
86;710843
222;76055
171;328436
222;85547
86;455402
222;358713
86;591341
222;420736
171;485780
222;707824
171;309819
228;457788
228;254786
25;469967
96;792569
30;848614
1261;126010
965;408014
163;969880
171;517090
17;482855
27;132939
27;20984
234;203847
17;501234
601;573782
228;897852
27;305684
17;544829
47;39782
27;452286
27;436858
234;215659
97;306723
36;860870
601;303115
17;278066
121;129663
49;767993
601;342382
121;497307
601;209707
17;44139
234;462111
1258;401289
594;212367
105;647321
594;123912
31;239740
37;82851
25;336879
5;471829
1124;688289
20;111733
8;527140
105;644739
31;900114
234;249130
92;845105
493;804215
42;698126
173;280657
234;717638
86;941442
86;154677
33;819110
62;637913
188;844128
97;990094
848;446213
97;656915
188;789388
237;607530
130;881586
1261;183748
1261;44147
234;787633
86;733594
188;573424
47;840875
47;705415
47;888651
571;577762
352;728560
266;395757
506;322360
20;359199
965;669274
7;348138
586;68563
17;512384
17;966652
228;694615
1242;40360
228;696717
506;753070
506;458385
506;193021
1241;879345
228;158144
234;100958
3;769465
1241;689982
93;433343
80;75435
1241;370394
80;783568
205;289619
25;977773
228;235672
237;778536
80;220568
20;751301
27;178808
80;597977
315;789745
68;83741
315;27094
68;807182
68;681880
28;664249
228;209803
74;700075
26;660505
218;694276
97;681318
141;184558
143;464792
187;748332
17;985114
80;373556
1267;29490
80;625302
215;148331
339;480479
80;969984
80;887545
80;210956
80;937419
1687;985205
187;247062
228;643
228;613763
228;136008
219;825208
26;217185
219;552844
117;191506
343;875369
343;79824
234;191257
234;1072
402;552099
26;136234
50;867007
343;69803
1069;774774
294;244142
50;445905
1122;519724
41;909187
186;25481
186;143217
361;509215
1069;274771
181;357767
69;658943
589;8203
68;62309
68;74574
27;819761
234;672042
34;897902
155;631924
234;411655
315;799890
315;874677
589;471628
47;565130
237;744433
125;260724
372;142794
320;468773
537;607783
57;860092
965;299759
1239;277433
1239;155965
594;169338
234;307770
307;893228
234;855375
234;447557
234;870079
100;276249
535;491365
320;302702
529;915150
137;487522
152;322599
947;303925
604;45436
549;182067
1216;6296
1268;82630
345;629325
549;592298
537;792788
77;389408
234;957714
234;864626
282;910128
181;276271
181;509121
963;981775
963;336375
135;920546
276;102457
58;302128
96;468300
947;287987
97;86569
121;499153
551;779082
96;556253
178;864285
317;16891
318;788137
234;227592
268;191514
74;29624
570;472015
32;298891
1124;334215
26;394952
26;600219
74;201557
320;873786
405;439065
345;74335
365;129370
105;789557
365;453412
74;416386
218;999124
255;456450
345;746241
345;305149
307;646176
497;444980
218;592776
1022;978509
307;939177
325;918203
234;339138
583;890549
234;101175
234;31441
320;397592
234;952816
574;946477
28;716201
1231;90125
537;181187
574;347762
32;222121
495;540415
495;589056
86;610264
345;410888
32;686641
1098;59393
529;734405
234;654781
1263;477634
187;56115
345;695018
119;818139
523;49779
119;684882
125;967591
345;358431
485;570744
97;240647
62;166714
429;111274
403;208938
403;684923
345;742821
96;692718
583;764527
345;288320
345;83971
583;650113
583;892237
414;694905
385;822882
236;954308
58;827802
594;913252
345;252159
234;465465
36;864190
234;357422
36;983440
345;702529
326;920780
36;52743
345;132671
75;269330
326;693682
326;643773
562;521270
594;461623
602;460362
211;663638
326;393063
594;856024
75;602850
602;212320
57;929654
326;335573
57;177632
368;729211
602;626265
602;191597
36;743371
1231;862443
367;872994
367;320346
554;263
82;358591
311;963332
18;602879
3;769202
60;111312
276;597570
3;618769
586;737313
965;667660
3;209298
536;465917
536;324864
536;997412
536;961370
536;950490
536;814922
536;478266
536;837397
571;603748
254;248588
26;418900
105;313083
105;68845
577;898838
57;723600
577;758092
1243;868348
577;594086
577;244639
1263;663517
26;479396
577;351398
577;421850
577;347510
577;902222
577;908765
602;803654
26;896383
602;920029
577;87836
345;259421
577;104363
577;955258
28;702368
577;779650
49;264392
577;369186
577;764345
577;655081
577;163516
577;326681
577;426186
577;778604
577;731206
577;917135
577;329262
186;718229
62;999484
62;960188
105;431263
560;762421
34;411117
105;653071
326;985914
117;45811
526;306285
336;32930
523;502616
219;188751
219;766971
219;7960
62;566627
594;726597
577;895858
31;707552
268;573254
969;222639
282;696150
571;434079
74;854604
74;605124
234;930632
586;637600
119;656758
234;775019
77;874748
586;167
147;349631
516;628004
80;41797
47;416518
147;883827
28;295968
516;212701
314;249549
593;465505
171;764557
94;175312
171;57169
577;254617
47;264520
219;838397
219;247025
228;501581
577;928428
968;88274
324;345328
324;341648
10;436238
228;550520
47;694010
172;537073
172;830884
324;386860
428;746048
324;622735
428;782307
47;89428
430;236672
228;713930
430;853360
278;806521
278;833399
171;558296
414;221497
187;425044
187;684620
160;489928
234;753208
1262;557881
219;848433
62;502166
228;649908
57;683894
365;42717
17;856629
97;961892
17;881890
17;270652
228;534255
228;403787
21;507208
365;855211
341;393282
17;858085
278;961340
97;900000
341;152685
278;279670
407;535580
32;562978
17;794926
173;466845
336;708
47;384303
17;855051
17;908091
57;277409
75;527203
336;790905
107;128786
107;972963
163;73058
21;855592
336;49229
49;101839
125;337018
549;532342
555;314305
233;155631
47;864455
233;915852
107;641471
555;441449
233;350210
848;603181
233;79674
244;298064
234;175224
50;571308
75;249251
341;713153
294;13504
218;67814
294;137312
27;245681
75;953401
234;273699
523;42986
551;846951
234;754781
97;28502
488;988815
571;681682
1242;462671
506;974329
506;591940
506;817986
36;591935
49;638979
171;489696
75;896375
171;982048
25;535352
47;794459
234;730890
75;155673
26;862958
218;781804
30;644286
49;161973
107;270382
107;468260
160;966462
1151;735993
168;554665
149;786858
49;303938
234;400273
90;437760
149;210292
32;780615
125;556041
32;708301
119;513349
320;605647
171;315515
49;966335
234;908464
368;486558
320;913034
601;520290
601;873482
17;868545
234;671704
29;819199
119;995153
228;274704
31;223303
551;597088
27;443486
31;623536
29;782151
434;335800
244;72184
1151;259426
1151;688857
34;396843
187;259701
23;688487
358;547340
333;535281
358;569428
211;171432
10;393283
23;32685
133;129124
1289;632274
27;859880
187;653931
333;813151
333;915323
590;418901
211;772348
268;679849
333;231465
29;647961
333;231453
211;322098
107;593697
86;16967
187;836776
86;143222
185;876854
17;123800
588;499364
589;59615
60;252440
234;615248
58;89345
25;930188
402;667098
103;541074
47;522106
12;106308
485;933279
60;385005
44;714001
44;727330
549;756240
102;183341
49;937996
50;952456
50;833738
50;504637
307;13655
80;875105
25;560559
1066;684257
88;152914
1261;416029
28;443492
548;32632
50;161394
312;618375
50;678116
50;10532
1066;704648
50;902587
50;582574
50;48130
50;724663
50;447123
589;84118
571;270935
1125;30857
571;316343
585;828350
27;523496
585;4675
370;826237
294;732346
294;150732
1125;535827
230;912172
230;808674
547;199323
33;555226
49;38758
343;470012
93;963871
343;341338
93;568036
601;196459
603;877183
102;557734
93;995630
49;386529
537;741383
1239;790963
234;509885
50;643300
37;204514
586;880390
30;189398
586;54934
1239;776481
28;400780
136;129068
35;722440
1265;37334
27;542677
62;767060
27;327771
571;50589
62;463586
571;141150
62;422088
571;547575
219;303177
222;838398
219;715589
219;822227
219;78203
219;226220
535;143523
51;733990
51;281482
49;578820
219;921955
276;252944
49;356277
17;866670
125;629249
62;542201
58;580259
130;129805
594;932354
47;48884
193;249272
358;814523
47;970918
345;937302
57;42225
234;568915
219;751277
88;462609
1063;674707
383;747100
171;751687
528;309533
3;592877
601;149092
219;954625
601;680455
47;511475
606;608734
60;835369
26;58258
26;375964
234;57160
365;380297
117;568365
12;826910
117;142992
187;102266
344;82333
343;94621
234;744012
27;36832
234;372671
31;229849
93;800805
27;223683
366;687384
26;617132
228;612327
117;72471
117;460015
117;829613
241;261631
47;586614
1240;556014
586;603242
102;734914
571;35750
571;487493
219;797585
47;411987
349;316653
187;390302
49;425932
241;41629
58;785905
49;856425
1261;749144
22;723943
47;809690
47;34016
22;903839
315;333635
47;37390
159;158357
332;43997
332;741908
228;772868
332;860485
173;624818
173;718620
185;372196
185;980531
187;33536
1265;432327
185;447534
586;545280
1265;424667
586;56912
586;320267
586;278636
58;452121
58;307855
571;987817
26;487671
241;837982
8;256625
241;701652
20;785368
571;347781
414;760138
47;64700
586;919315
1124;412999
234;959684
586;237540
586;158026
238;209430
261;714328
47;324895
393;315778
174;250884
218;668685
86;810235
467;745668
142;291248
168;902866
74;846131
27;879498
414;367180
29;874391
234;710208
234;615900
956;287688
80;910822
414;6167
586;472181
414;870527
4;149564
234;350440
21;822406
31;547981
234;307550
228;523717
587;506217
62;912553
86;210131
228;238250
28;208914
222;95453
130;430640
537;124420
1261;957974
32;293236
601;444607
408;261436
601;73361
47;652119
51;876524
1221;435427
51;880875
47;106419
352;864660
352;800069
219;691193
403;195602
219;207885
26;164591
219;273256
411;352652
51;173172
219;411351
407;909195
49;119708
407;731038
20;652946
23;520783
506;644278
1261;983162
393;156230
30;893868
28;449119
393;499224
25;843700
393;231345
103;698105
1261;650560
25;664086
1261;613637
407;818751
324;572042
571;666769
571;471895
49;90451
1261;135534
324;725027
23;803870
324;371904
324;920704
324;514227
26;369145
107;331827
32;604836
32;312382
324;26438
324;406022
1261;747363
577;458437
234;842487
330;249724
324;394918
47;714024
559;428119
581;705072
324;779864
321;989255
601;640607
601;203993
607;797002
601;775465
577;853508
607;331790
581;966442
324;29524
324;946859
330;738143
577;989005
324;358200
321;406201
324;767563
1265;43088
324;50133
571;147598
250;775808
324;173984
601;157273
1265;316212
324;12245
571;683768
324;132942
404;87719
47;970444
103;213509
324;608759
218;225637
324;517825
571;662425
47;769913
218;234949
528;507227
177;377099
324;670735
235;794299
571;583214
528;326595
571;805924
218;244381
324;5199
234;86914
177;515484
324;783
571;627884
571;337753
324;233067
1066;964506
1066;49434
324;869912
528;504841
294;623788
1066;70251
588;345136
22;90166
594;925224
321;381566
324;696464
586;111345
323;946718
594;879973
9;709616
324;33572
594;621919
575;366829
404;402215
594;335096
324;191492
594;370662
234;911880
324;330412
324;782647
324;884829
324;192904
281;661010
324;270010
1265;766016
74;369307
575;912691
594;291283
594;179039
261;693445
557;393669
82;432275
557;911864
557;978229
557;174533
586;100625
586;172644
594;136586
69;363008
324;274553
324;905642
324;933059
414;691707
324;638605
69;600328
69;533990
28;142997
1066;310351
1066;509529
1066;177332
1066;720743
1066;637086
62;317485
234;895010
40;786194
575;251267
1274;8301
40;497261
40;88368
3;196869
197;381397
575;195303
18;346941
228;337138
187;602975
86;243559
62;217918
601;440790
1124;613798
330;529671
1261;256904
228;764661
185;60370
1262;309215
1228;914103
403;121553
102;557246
62;270040
601;109561
604;133850
580;429458
589;868279
234;460492
234;999263
1274;235295
325;332222
311;749279
414;582186
580;221380
1216;80483
580;260083
325;390527
103;892637
10;703957
188;216606
188;871952
103;848587
339;604344
1261;266845
132;476012
562;926329
339;383066
188;67020
188;931338
132;756280
562;346337
580;155121
594;770811
1263;248397
188;55421
188;293903
188;857154
7;259071
234;538001
705;642207
188;892273
188;273373
188;421223
601;266917
520;579626
1263;303978
1263;622203
234;785848
225;14520
237;228330
448;585193
234;356737
596;922124
251;458844
251;406652
62;633598
307;769410
130;987426
594;969849
105;675902
62;469951
97;19800
49;36954
97;837300
194;487391
194;214404
49;782243
47;539952
47;279874
49;831699
97;603353
234;846907
97;210321
97;867507
234;399722
286;77372
370;68808
1146;429621
202;49900
18;362193
590;497067
147;99380
106;153659
92;995347
119;947846
92;205303
370;607758
47;733213
119;272906
234;451601
370;905806
370;253249
370;531477
347;632944
370;926134
1231;758221
347;918985
234;389402
347;387009
347;832808
594;44441
305;58086
323;442110
347;259185
219;220153
347;97873
347;795382
323;498255
1263;454082
323;855800
347;359011
347;301430
323;855376
253;23208
234;949671
529;867280
347;654027
347;614631
234;685002
1228;684076
1263;585821
253;654168
186;480143
186;143963
1146;673225
347;929018
1146;855757
595;800406
1146;323942
506;115238
320;171164
347;536805
137;417144
253;18975
347;417610
137;304633
481;595292
171;605763
347;985910
205;812294
320;582853
347;26716
347;946021
347;820537
234;631706
347;852392
1261;46809
347;535325
347;949636
347;429432
347;800025
63;919589
63;361306
347;136316
51;729645
1102;341515
51;920232
219;731486
407;72610
219;747209
254;200509
82;351362
187;945770
130;862197
609;232427
609;701567
49;595556
468;93750
609;959281
609;116070
320;188903
234;473118
609;775146
609;553694
219;937520
609;277802
320;969280
424;728595
324;967972
248;533505
407;626140
609;490673
609;922435
609;388449
194;456293
234;716370
51;696047
600;640695
609;938953
609;351403
105;616358
1097;525764
248;723232
288;189018
609;336694
609;186420
234;122809
599;79182
599;221116
599;5189
599;326997
194;437990
146;920781
133;110506
599;161756
164;244539
164;307660
268;957134
599;550936
164;194382
599;620981
268;124373
1261;854302
78;131723
78;934701
600;633827
120;116187
600;409842
25;727807
78;12986
173;664587
1261;280772
481;226749
23;59878
463;52738
219;526279
324;624765
599;812414
1097;608165
130;538130
132;531639
347;501468
254;30916
254;793648
1090;257170
609;877557
347;861112
609;517454
463;879520
609;92954
609;996456
386;590312
609;740575
1102;961696
324;777984
324;95357
324;875176
254;295395
324;110889
324;185628
324;383932
1102;334264
324;630968
324;961129
324;783870
324;318474
468;812743
324;575956
468;823949
49;643532
58;353924
324;66133
10;285274
324;563977
49;483582
324;55789
324;840825
154;44955
307;460131
1228;591361
1228;817706
49;24551
49;219923
49;785391
490;225328
27;262087
324;921571
324;614250
324;702442
27;486870
94;784272
94;92650
235;689038
18;535600
178;404484
324;246397
178;195045
130;763304
565;534347
495;40101
254;458334
320;71269
324;538472
324;674018
324;426900
324;815102
254;380611
31;608013
27;705816
187;25045
27;964319
130;895386
27;721748
31;279062
365;59071
365;482954
62;367785
62;13732
324;740474
1265;599670
38;576506
37;554123
631;2386
282;442683
324;195870
324;88157
631;288450
324;903322
324;137244
103;674060
324;213488
324;826628
324;510271
324;511932
202;624924
171;631923
324;604069
324;300100
600;780114
164;695636
324;33704
34;582952
276;951
276;15915
324;585664
324;264662
307;917575
324;952246
133;18369
164;325851
164;390340
324;410199
1101;474815
966;556335
324;25680
1101;757215
324;563095
324;764187
1101;725863
1101;186888
324;279282
324;753348
324;136601
324;775316
324;749395
324;313002
282;675731
324;292898
324;205885
324;411860
324;660606
17;243943
224;471146
324;760142
164;575326
17;871328
324;736455
164;467191
324;383726
324;786354
324;279903
324;31790
324;903855
324;674824
324;395756
60;265811
50;445066
631;501768
75;542238
324;931879
1101;248450
346;601646
346;564516
506;564515
346;871588
346;254131
346;548548
346;275063
172;599796
324;622652
346;483216
226;427219
226;635418
237;937969
172;58197
158;475919
346;371046
346;77519
346;960883
414;526040
228;634316
414;103831
228;302167
1219;548300
62;304761
232;539336
232;214649
18;516290
1145;858207
121;961018
324;610253
324;564954
51;439510
506;643319
324;134162
51;104333
158;20614
324;472463
324;824076
49;149517
187;557398
187;955577
187;387274
18;14771
1309;104206
506;285519
147;175320
343;248178
343;280758
253;415412
253;699820
598;204333
324;966044
324;441049
26;723499
324;106548
82;433210
324;407005
328;116527
324;209316
228;944789
228;435764
346;260138
294;834723
26;493053
324;82439
524;189439
449;538438
1306;172671
324;139635
228;341211
1266;926106
524;683596
1097;843718
20;152155
324;434327
504;82734
324;555759
347;856507
481;686678
317;309364
317;612563
1231;202823
526;643260
1229;364772
504;337322
194;21430
234;354478
538;803022
188;326706
461;431075
188;16534
31;243518
31;93993
31;758150
456;519339
1262;395415
347;723613
121;301954
121;912402
526;133217
332;182606
251;577281
251;784649
37;368300
600;589226
121;868165
402;832062
402;284238
202;642604
402;210996
402;572217
402;463644
47;936307
349;595855
42;682008
309;620957
414;775206
238;104958
414;604228
49;454648
164;198203
402;484364
154;909618
42;29159
349;184268
237;566109
580;266980
42;993913
234;180916
590;151165
330;886885
234;865686
589;361912
1128;366273
140;963273
571;597793
219;994098
234;266055
234;56225
309;238687
140;379843
234;887750
344;976491
1263;334119
42;839157
117;866177
117;186806
589;540228
571;881660
312;448323
601;94839
193;724153
601;722379
586;779457
586;612853
312;781171
31;444878
571;847619
51;431408
571;874940
586;971291
1258;133243
51;41950
26;81944
49;924969
587;416181
187;985596
587;450842
193;54944
385;890881
47;257512
385;116326
47;257312
31;484802
969;683428
571;517949
385;219938
385;609884
571;18518
385;940657
385;325361
1262;537384
385;668616
587;846107
601;549090
601;386974
317;163626
571;468638
587;427092
589;925546
1874;144692
18;574176
236;148723
1129;425459
1129;577860
485;178294
319;910377
36;344483
152;830849
319;117818
588;74976
385;878797
194;910337
403;820243
186;264228
4;273447
138;717599
35;402430
305;9292
17;688730
31;339606
571;854765
68;326450
1134;881739
225;429613
385;302495
385;238899
385;773775
571;520525
385;248832
1066;5846
571;210492
385;68746
173;865261
80;255636
385;539859
18;119615
47;696618
20;895367
571;100373
972;344834
47;736695
31;367586
47;865441
47;555456
21;70889
49;445773
47;678436
1265;611922
1265;395401
1265;642692
1265;327050
1265;682048
234;165643
234;300367
50;313999
104;637812
31;796233
143;143913
477;131887
141;131968
385;928376
187;543002
33;511251
385;650856
969;910478
230;510165
402;153591
20;156137
20;685705
370;773129
307;438877
428;184716
10;956929
309;900785
493;396232
353;399497
10;266989
571;574434
339;763571
10;957141
571;685952
571;256616
58;825015
234;207076
353;396787
594;462631
264;169105
230;495617
77;889503
429;457172
429;110939
77;374311
230;884017
965;589089
171;883244
17;590205
202;377264
17;293617
506;849240
33;991043
202;648455
589;583083
1261;330848
385;358320
1145;269072
370;911075
188;209349
74;244083
105;9468
105;504502
1263;307639
105;695247
594;976863
125;992148
237;467439
482;508665
414;585955
408;179631
604;550562
367;759402
367;242618
367;777155
171;224959
141;818029
321;613463
141;518420
593;310252
357;119563
593;184714
593;972356
408;132554
47;540130
350;643227
350;814117
408;171736
408;471169
408;60688
93;342637
27;375795
594;979066
1145;17791
300;986093
571;540114
219;828675
401;908722
1145;828342
324;523890
92;278261
96;823256
97;855548
321;685473
32;979406
1215;149438
1145;138040
133;764617
954;911917
49;540680
228;437850
49;544035
49;330746
49;333806
49;113975
49;751176
49;605820
236;245221
281;281587
169;609386
969;148903
49;290956
252;655205
49;941729
490;995292
58;171005
252;27512
428;74727
237;563107
407;727522
154;60983
370;996852
357;219844
281;216863
357;1337
114;887063
114;24506
17;613153
154;780159
17;354567
6;26599
234;451184
6;991830
93;751537
32;254033
32;16789
60;893532
305;490763
6;76542
453;380800
49;166966
414;383524
282;558899
414;23439
147;376821
132;668125
490;669150
1229;445409
74;127512
490;818965
80;589923
254;338416
254;539385
133;352575
219;419262
103;985855
41;762126
493;162009
586;247451
86;647235
294;755402
29;165088
343;451786
414;115635
1229;670096
218;12196
41;796608
414;313058
20;411578
186;316120
20;183816
20;8431
197;487344
51;633899
97;68144
74;36081
18;353492
219;617890
49;810454
132;429324
20;769222
41;57054
41;916855
20;611276
20;223151
20;464505
320;739920
20;778025
18;520030
449;160258
219;797840
219;169550
450;81626
202;722693
271;258694
187;68439
219;395006
601;550893
218;826799
86;326584
1267;518709
97;463512
62;345023
234;618038
62;719683
117;179043
9;498549
461;238787
272;534478
31;539761
31;190145
513;690897
513;689181
197;671852
513;598721
414;839102
1221;474299
414;293873
1221;108933
1221;955599
58;664092
234;735928
309;15258
1262;536585
309;990297
285;678422
309;853446
309;300882
154;79323
449;244460
18;332545
58;731239
414;377631
31;749578
414;304855
62;485387
414;55021
62;543702
311;638340
47;363614
131;712725
297;589051
479;384042
233;60067
571;491771
479;971123
233;342822
58;497487
571;389765
565;188116
26;516556
18;111494
527;8455
315;950477
315;754662
147;205849
154;638804
367;358762
58;696424
587;307261
234;357135
609;583681
234;938583
27;15174
27;549162
587;170517
587;967637
587;304644
27;310923
1151;542799
234;750481
218;68525
186;655511
186;634647
565;380560
1151;986795
594;677692
594;666265
402;768201
188;486279
218;133645
565;656451
219;634419
188;289508
402;270407
218;536498
461;49148
367;752235
218;529689
451;424456
565;223413
218;577218
218;835855
234;971331
609;35432
234;26682
609;617187
586;908981
117;163264
58;710978
462;17089
462;460062
58;182042
462;996092
225;711352
241;979000
609;262241
218;596549
405;517210
218;988142
609;218119
218;319408
234;816476
218;273079
218;672785
234;183681
86;528403
1225;995597
225;729555
408;334132
609;319232
241;303707
218;594012
1225;892892
218;235698
609;428143
1225;625736
1225;599534
218;418430
1225;570227
218;794945
609;586671
218;863484
609;302227
218;203859
235;852994
609;594959
218;171718
130;397539
62;380503
609;782047
130;303888
609;394791
218;48722
62;535557
609;275056
586;226207
586;104989
62;866180
609;304041
154;189707
609;887525
219;313336
219;134195
58;169670
609;598022
62;408372
219;181822
609;13121
219;696444
154;636413
88;704633
251;656644
589;689981
609;362637
154;412553
1225;552664
218;603507
69;662247
1225;522170
218;613758
1225;944181
69;31259
1225;485920
54;693412
1225;99568
1225;758236
1225;329229
609;990755
234;412081
104;822442
154;938703
219;708311
1066;471969
219;332958
218;892415
1066;545524
211;75705
1066;326556
80;958355
1066;837602
234;377785
1066;811261
282;513642
1066;525651
1066;972868
218;402772
218;6079
1066;970466
58;280652
1066;665358
1066;773237
1066;707920
218;652035
1066;579885
594;202220
1066;694062
1066;745907
1066;873293
307;488064
586;860865
1066;257027
1066;956822
589;968034
1066;633585
571;383833
587;513920
591;45540
591;723456
589;568542
591;164625
74;463971
219;994026
241;704389
49;995611
594;420671
594;459111
1265;129438
33;263487
1265;570313
228;728665
324;667744
456;256946
586;985249
594;738871
234;310620
593;704693
593;985109
219;200992
506;884106
589;145638
506;947462
69;834760
69;464304
187;93012
253;257420
325;447910
253;23181
187;632664
179;980565
253;221710
571;905114
80;729402
253;23425
30;659633
154;806310
80;232375
1162;875514
609;975149
325;370561
294;757821
58;881262
218;344335
294;514684
3;721333
294;768604
587;602556
269;400331
585;126158
1090;23796
1066;964837
241;148353
594;268755
594;191933
132;624004
594;494842
594;244592
587;454246
132;585270
594;855986
26;937910
594;588597
1066;584668
587;51084
50;232902
50;724730
734;305947
50;320573
50;329476
132;604650
28;548623
230;613882
230;603977
735;184311
234;865711
119;225821
186;111158
307;837722
1066;109824
119;179336
86;67919
132;692800
22;467365
1221;285066
734;15962
320;729641
578;965206
80;640762
526;455891
366;606779
171;721088
171;8545
578;387385
734;542062
50;317578
1066;434743
578;561467
1066;655084
529;278866
86;930943
1066;635474
1128;459060
361;39843
503;523424
503;2808
503;85360
1066;709971
36;837432
1066;127815
1228;333336
1066;749868
1230;394736
69;548729
222;930361
222;13909
222;662315
69;29074
1231;879573
69;943233
366;495259
69;672363
1066;173927
571;344200
1066;145229
585;520062
587;606764
305;265014
1228;493988
96;113723
122;315092
969;475549
96;455440
279;628971
234;447640
273;163784
385;44125
96;126118
96;914839
97;998694
28;151502
57;629654
23;498238
93;489395
347;940144
97;617631
97;65812
234;98592
234;348297
234;430822
1128;389592
18;501359
121;416541
451;452614
51;986507
451;5368
347;158322
57;989609
137;579986
18;109284
1102;336171
186;692924
1230;88642
88;884265
185;372791
260;520689
26;633003
1228;929052
49;878516
49;938796
154;601275
49;481898
154;699998
493;375836
589;633343
185;829476
218;91680
105;646125
131;565500
107;871694
28;815002
131;358833
1229;850484
18;115672
22;216475
74;610521
222;651551
74;502700
1228;773417
222;450508
1228;196896
133;555343
133;551658
133;53270
133;496829
222;521903
1224;576713
133;349964
253;191225
253;327212
210;977132
88;859630
210;175903
1230;462850
119;96590
1097;867350
1231;638933
63;9048
119;455362
152;18879
402;368148
248;41313
152;741810
210;68881
348;206332
269;647653
20;795798
348;350409
51;188743
1052;667663
234;549296
506;52724
51;510352
346;219807
96;63708
1266;995324
314;24158
617;407399
506;803184
506;966115
385;119734
506;791916
385;702955
406;777644
1229;348501
402;513182
406;601383
6;4624
234;359582
406;879557
69;154818
347;361202
347;304806
132;743166
347;426042
194;902709
1228;643931
194;815167
276;323703
154;769903
595;102626
1228;545819
36;718803
154;528773
347;275652
617;972994
132;192099
617;445814
132;338830
315;703627
315;536150
1266;511964
1266;295744
1266;735349
1266;987250
241;86529
1266;937238
1266;431775
1266;659246
617;827827
1266;482386
586;923682
1266;562622
132;451237
28;992701
35;538043
132;66075
592;610457
58;593302
344;860381
241;348594
344;392301
130;863953
80;753340
1265;955314
344;426009
344;306087
1265;51346
218;645744
947;647584
74;939273
74;376749
266;305092
225;716854
559;550201
136;816192
947;70560
136;553214
136;241714
177;518528
947;298541
44;5266
1228;170034
234;973028
225;258918
225;76734
234;950442
218;428247
1265;542134
225;84869
276;441706
20;27766
225;680621
26;170844
225;602007
1265;907795
225;873489
234;255491
225;430759
225;357408
225;895344
26;118973
225;57766
32;342956
225;636824
1265;996734
225;451475
312;917331
225;870695
1264;831525
225;938085
225;100950
225;428343
225;731328
234;94183
117;446371
234;450936
314;445017
74;288733
26;768048
18;874020
187;412729
260;737944
234;145938
583;538751
86;651102
330;35907
234;329117
330;700017
234;253397
314;258838
330;316431
330;300265
86;944347
320;489492
30;437664
1124;112336
330;134971
330;762210
330;933084
330;998244
60;303056
330;962623
496;920979
496;92887
117;269760
69;234382
559;194746
324;309745
103;753821
511;725332
69;771725
69;393916
117;362843
559;227626
49;441031
1270;354593
323;32889
69;531091
402;120927
1271;117226
117;517378
62;865129
402;521597
215;957579
51;19095
947;16127
234;154371
559;201522
559;712002
1264;425799
481;103320
559;830236
496;37175
511;709085
51;392037
575;279713
188;891036
549;270417
549;342072
575;481558
584;520363
188;600207
28;405999
27;988246
528;285847
28;719818
131;944128
131;634215
581;171020
47;124196
3;234582
549;803711
504;421136
13;269861
131;699671
218;675604
27;843338
3;113930
69;588352
62;820844
131;999588
69;94034
86;547048
69;499794
1265;149543
131;718131
58;700545
86;32725
234;449301
30;641664
477;315237
80;608942
130;300481
35;734962
218;126026
408;959370
1221;81719
1221;333111
485;193463
1221;725291
271;323775
237;256116
50;615769
1066;913750
20;731899
330;531371
1265;467649
234;472853
1066;279924
27;824205
584;151529
330;62823
584;929947
330;673069
261;297047
330;410266
330;766981
1090;481560
1097;837504
47;893861
1272;921844
27;199368
47;305689
74;21504
27;869443
51;44967
49;732164
1239;640269
49;230859
107;69633
92;44119
178;105814
330;937401
254;44787
74;885061
254;185725
513;581268
20;869785
27;496533
330;656689
330;604162
47;736229
330;559653
414;660035
96;943009
228;272333
234;77150
234;127007
234;31988
234;464598
609;805793
97;790712
18;907416
31;483743
28;939726
1056;719526
86;103104
1056;795285
558;91200
336;815898
558;144248
28;488770
74;316707
27;791697
146;525132
146;579527
187;933734
27;854800
27;936270
83;389770
83;437276
62;167501
96;97237
96;65608
601;234856
219;923022
228;473837
228;76433
1168;585520
51;996498
51;998688
848;401876
7;842050
202;856796
7;857681
7;110899
234;956715
31;542860
485;404780
6;234160
848;291722
293;532023
485;946445
6;387643
49;506527
33;901247
222;584566
96;694778
141;507058
50;15405
103;98058
848;733473
18;328264
590;980787
1265;946574
8;185733
228;149228
8;59572
18;418341
188;279450
18;987812
371;370732
365;571219
107;172257
21;510378
1221;719667
605;117398
141;252482
141;215351
235;699473
587;643522
234;160512
51;804240
32;937058
51;825749
49;43406
196;609829
3;36067
586;830745
31;607829
31;320404
31;116154
529;232429
3;372304
587;521295
80;295667
587;336358
222;694413
925;438703
21;662218
1221;451871
178;476265
47;277996
571;154944
571;362431
272;751616
173;198304
617;290657
27;942972
587;223672
549;148546
549;658902
587;547011
194;611949
586;583261
30;895755
30;726809
587;81899
523;252460
538;508521
97;105642
241;23006
589;817418
587;346425
587;662639
1221;166489
193;455768
234;100456
587;940472
74;494723
234;492202
587;946128
1460;780591
493;143983
197;227421
127;742813
187;33382
276;533794
241;579729
131;189292
127;175659
609;540363
276;198101
567;663577
587;626329
17;25512
86;450871
141;990542
219;244179
26;370801
276;785296
50;185031
234;708165
10;555670
86;750980
299;362125
86;111419
587;290705
26;163662
201;304786
587;286833
38;968751
49;520044
234;37670
219;739699
26;916547
47;641873
69;121154
