year,songtitle,artistname,songID,artistID,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,timbre_0_min,timbre_0_max,timbre_1_min,timbre_1_max,timbre_2_min,timbre_2_max,timbre_3_min,timbre_3_max,timbre_4_min,timbre_4_max,timbre_5_min,timbre_5_max,timbre_6_min,timbre_6_max,timbre_7_min,timbre_7_max,timbre_8_min,timbre_8_max,timbre_9_min,timbre_9_max,timbre_10_min,timbre_10_max,timbre_11_min,timbre_11_max,Top10
2010,Can U Dig It?,Lil Scrappy,SOEMBIU13105FA58F1,ARWAFY51187FB5C4EF,5,0.906,-16.17,97.923,0.09,11,0.317,0.729738857,0.063,0,48.329,-92.924,171.13,-45.517,82.614,-133.388,157.008,-49.366,61.752,-120.005,81.85,-81.544,55.923,-89.143,135.868,-62.378,30.145,-53.648,65.98,-45.409,79.066,-21.554,47.483,0
2010,This Is What We Do,Lil Scrappy,SOLIWOO13152A73A30,ARWAFY51187FB5C4EF,5,1,-7.771,106.685,0.435,2,0,0.828747822,0.002,0,54.673,-19.348,375.226,-95.412,269.136,-116.211,129.483,-63.432,110.506,-105.375,54.299,-67.367,91.32,-44.308,74.941,-47.075,34.515,-30.988,76.652,-64.61,30.691,-56.484,56.097,0
2010,Right Above It,Lil Wayne,SOGEXCP135C23B66BC,ARUDYKB11F4C83C269,4,0.962,-4.875,75.988,0.433,11,0.018,0.833717867,0.004,6.468,57.182,-36.468,386.013,-111.036,139.824,-210.818,156.905,-43.392,141.387,-79.196,83.008,-112.244,69.845,-91.446,100.131,-61.257,41.83,-51.863,63.472,-84.703,40.672,-70.747,43.031,1
2010,How Low,Ludacris,SOPHHLR13AC677CD97,AR7NPRY1187B9ADE15,5,1,-8.93,94.007,0.418,1,0.873,0.431417646,0.001,35.832,54.452,-57.429,263.3,-177.818,243.858,-217.195,178.118,-79.093,173.166,-100.119,172.705,-119.114,94.601,-103.063,68.398,-76.124,58.012,-96.679,101.325,-99.096,58.04,-55.755,48.412,1
2010,Supernatural,Manafest,SOYEISU1312A8AC0C8,ARYZ8BG1187FB52ABB,3,0.943,-4.309,92.953,0.217,6,0.016,0.880813068,0.02,18.648,57.473,-77.595,132.691,-125.164,172.636,-293.464,153.658,-63.69,71.01,-86.526,100.594,-70.076,60.947,-101.351,88.484,-48.277,57.551,-40.879,69.173,-77.623,33.511,-35.19,38.416,0
2010,No Plan B,Manafest,SOWZHND13152A731F9,ARYZ8BG1187FB52ABB,4,0.818,-8.049,128.007,1,7,0.027,0.866839718,0.008,0,52.59,-31.647,187.559,-174.07,120.063,-116.131,358.88,-75.029,69.527,-85.366,31.4,-78.098,25.402,-35.264,104.233,-45.843,29.68,-47.298,36.83,-90.578,48.045,-48.804,30.567,0
2010,Trevor McNevan,Manafest,SOBBAFS1312A8AC6FA,ARYZ8BG1187FB52ABB,4,1,-4.876,85.01,0.727,2,0.615,0.964592575,0.015,0.006,57.069,-52.969,199.368,-115.259,126.855,-203.455,354.486,-48.773,83.836,-83.313,90.053,-75.819,83.035,-80.725,90.039,-61.105,44.244,-39.005,92.141,-97.764,28.021,-43.724,36.283,0
2010,Bring the Ruckus,Manafest,SOROEKC1312A8AC135,ARYZ8BG1187FB52ABB,4,1,-3.878,82.048,0.787,6,0.005,0.93929572,0.032,28.08,57.576,-14.992,467.588,-122.543,271.717,-230.224,375.059,-60.804,99.719,-112.253,271.984,-53.722,73.604,-42.362,81.924,-59.664,39.283,-55.034,73.529,-118.846,34.482,-52.57,37.031,0
2010,Avalanche,Manafest,SOJJUSM137757C0C5C,ARYZ8BG1187FB52ABB,4,0.72,-4.866,136.961,0.481,1,0,0.880128972,0.019,0.004,56.616,-108.848,171.067,-77.692,169.274,-84.245,207.883,-58.988,81.829,-71.623,265.121,-57.195,68.552,-83.426,104.631,-38.673,41.332,-47.138,79.547,-72.051,53.999,-39.1,26.703,0
2010,Married in Vegas,Manafest,SOBBJKP13671F5AD02,ARYZ8BG1187FB52ABB,4,1,-5.161,160.036,0.959,1,0.387,0.911069389,0.01,14.509,55.64,-56.79,157.478,-147.065,127.51,-246.309,328.314,-66.141,58.444,-108.893,138.314,-63.858,57.354,-76.206,105.268,-35.779,33.788,-52.199,56.144,-110.258,84.676,-33.274,27.691,0
2010,The Chase,Manafest,SOYZQPS12AB0184C7A,ARYZ8BG1187FB52ABB,4,1,-4.247,138.009,0.775,8,0.709,0.947691077,0.009,17.832,57.051,-29.603,341.922,-176.178,197.67,-121.112,347.414,-50.349,115.015,-112.615,149.08,-115.337,89.491,-86.121,92.911,-66.977,42.972,-60.797,51.436,-96.449,42.49,-42.501,36.765,0
2010,Better 'Cause of You,Manafest,SOMGOZL13740F56B50,ARYZ8BG1187FB52ABB,4,0.391,-7.17,155.534,0.37,6,0.291,0.787747816,0.007,0,55.59,-108.255,181.858,-175.152,94.492,-191.68,363.913,-74.872,96.523,-144.435,110,-90.835,70.291,-100.95,103.962,-52.055,62.785,-56.485,68.39,-84.615,51.357,-54.483,46.082,0
2010,Breaking Down the Walls,Manafest,SOFSYDQ13740F56B98,ARYZ8BG1187FB52ABB,4,0.671,-8.216,90.041,0.208,1,0.579,0.834687476,0.015,0,53.76,-45.76,203.163,-55.665,160.511,-89.964,331.357,-49.108,102.081,-69.391,111.773,-62.915,18.929,-45.056,48.825,-33.944,34.788,-58.337,40.095,-146.662,66.134,-38.16,23.785,0
2010,Cooler Than Me,Mike Posner,SORPXDS1377553CFE9,AREHKZU122E5C4FC81,4,1,-4.744,129.026,0.505,10,0,0.489382252,0.006,0,57.633,-142.305,474.166,-272.039,130.739,-173.884,354.132,-75.33,184.35,-117.235,350.936,-125.167,70.426,-124.536,147.532,-62.982,54.281,-71.43,105.319,-137.774,66.612,-47.363,49.84,1
2010,Can't Be Tamed,Miley Cyrus,SOBSNTF13B1C87D28E,ARYAVBS1187FB5B46C,4,1,-15.746,120.446,0.626,9,0.009,0.586531492,0.017,29.378,47.196,-68.403,271.332,-125.922,134.482,-98.295,140.772,-61.125,98.976,-73.058,109.547,-87.809,84.488,-89.518,74.334,-65.612,38.269,-85.158,65.99,-67.756,27.194,-64.807,43.502,1
2010,Party In The U.S.A.,Miley Cyrus,SOYRJOA13B11B9041E,ARYAVBS1187FB5B46C,4,1,-16.033,98.982,0.42,10,0.175,0.410383801,0.002,14.929,47.256,-145.24,215.619,-106.529,162.346,-189.996,205.021,-59.498,137.094,-110.117,243.644,-112.182,88.581,-52.756,63.068,-37.125,63.72,-45.203,78.766,-114.547,43.723,-53.205,54.278,1
2010,Unbroken,Nadine,SOWRVDZ137419CFB6E,ARPIT0M1187B993C7B,3,0.398,-7.092,86.992,0.377,5,0.814,0.738016312,0.008,0,55.851,-219.472,201.882,-157.251,89.266,-142.298,109.376,-46.872,177.327,-128.753,79.7,-93.06,116.757,-98.537,115.794,-66.15,54.683,-66.394,98.222,-75.75,54.964,-64.955,48.527,0
2010,Runnin',Nadine,SOKIRSK137419CF9E4,ARPIT0M1187B993C7B,4,0.525,-4.483,115.991,0.601,8,0.22,0.834311525,0.012,0.916,58.643,-160.726,202.505,-172.337,155.723,-223.207,158.44,-33.136,139.639,-96.66,126.405,-83.671,80.217,-101.529,78.177,-72.78,48.792,-72.313,59.398,-104.81,70.873,-57.22,42.466,0
2010,Put Your Hands Up,Nadine,SOSQPCX137419CF9DB,ARPIT0M1187B993C7B,4,0.841,-4.964,131.376,0.322,1,0.391,0.807228231,0.008,0.203,57.193,-68.046,232.367,-164.263,235.862,-108.072,449.45,-43.84,99.802,-240.522,127.132,-90.994,90.091,-76.25,80.057,-60.746,46.634,-82.714,54.207,-85.914,37.298,-57.114,54.475,0
2010,Chained,Nadine,SOBWUFX137419CFA88,ARPIT0M1187B993C7B,4,0,-4.248,109.445,0.445,11,0.731,0.814227589,0.008,0,58.023,-65.733,226.716,-96.5,83.94,-126.497,146.769,-65.345,101.659,-90.337,119.533,-60.524,77.914,-78.709,78.633,-51.123,52.495,-43.65,108.536,-73.109,93.324,-65.323,67.963,0
2010,Insatiable,Nadine,SOWPMBG1315CD458AF,ARPIT0M1187B993C7B,4,1,-2.963,84.357,0.945,2,0.166,0.867089816,0.009,0,59.55,-46.864,299.92,-139.835,149.337,-165.344,212.548,-61.959,199.503,-113.694,227.786,-88.004,91.361,-91.299,111.525,-57.541,61.446,-99.485,90.785,-107.111,151.792,-73.859,59.33,0
2010,Red Light,Nadine,SODOMUA137419CFA41,ARPIT0M1187B993C7B,4,0.361,-4.421,127.972,0.419,5,0,0.832545983,0.005,0.001,58.599,-71.061,171.908,-118.691,148.305,-438.952,78.322,-60.383,88.098,-126.494,186.554,-56.271,106.634,-53.102,69.226,-60.459,50.548,-39.111,70.016,-60.807,44.323,-52.634,57.775,0
2010,Lullaby,Nadine,SODVHPJ137419CFA2D,ARPIT0M1187B993C7B,4,0.867,-4.308,121.012,0.621,5,0.362,0.752487752,0.015,0.003,59.503,-157.925,286.181,-164.786,139.321,-125.603,99.674,-37.364,164.409,-78.442,53.435,-98.126,81.126,-122.796,97.147,-57.996,68.6,-52.101,82.543,-91.505,40.966,-56.207,59.62,0
2010,You Are the One,Nadine,SOTXVCQ137419CFAF8,ARPIT0M1187B993C7B,4,0.625,-4.702,155.213,0.445,6,0.736,0.697116893,0.004,0.189,58.104,-130.911,235.954,-133.152,116.814,-158.172,158.368,-64.757,120.73,-109.386,130.406,-129.432,88.028,-90.343,109.238,-58.786,59.811,-82.797,72.771,-90.584,53.401,-57.854,52.65,0
2010,Raw,Nadine,SOQIOVB137419CFAA5,ARPIT0M1187B993C7B,4,0.876,-4.724,112.963,0.498,7,0.222,0.844774241,0.009,0.022,57.962,-56.133,178.704,-101.829,130.085,-110.299,277.058,-47.078,114.826,-86.211,233.761,-75.59,89.107,-64.084,80.939,-62.131,46.845,-54.027,85.484,-68.1,114.291,-54.427,49.194,0
2010,Rumors,Nadine,SOMUCTQ137419CFBBD,ARPIT0M1187B993C7B,4,0.861,-5.565,86.299,0.445,7,0.589,0.620234891,0.002,0.013,58.502,-132.725,243.806,-99.611,164.762,-148.654,77.362,-46.428,149.067,-71.966,54.112,-80.193,93.004,-87.519,72.091,-81.479,41.066,-56.15,51.699,-55.56,35.896,-46.132,44.273,0
2010,I'll Make A Man Out Of You Yet,Nadine,SOYSQWU137419CFCBD,ARPIT0M1187B993C7B,4,0.693,-7.47,118.888,0.284,3,0.169,0.420792984,0.004,0,58.411,-184.754,171.13,-136.462,140.122,-194.833,84.44,-46.284,149.327,-84.16,165.148,-74.972,70.981,-80.574,84.621,-53.788,54.163,-62.319,77.809,-70.9,56.911,-57.255,43.258,0
2010,Natural,Nadine,SOOIBCL137419CFA7F,ARPIT0M1187B993C7B,5,0.815,-7.208,92.668,0.414,5,0,0.516150941,0.003,0.001,58.533,-218.339,214.421,-120.114,143.613,-187.945,147.804,-72.724,163.331,-86.149,89.671,-103.637,73.222,-111.744,102.961,-76.758,39.47,-61.84,75.248,-68.805,43.041,-55.855,52.623,0
2010,Blackness Devours,October Tide,SOORYFV1376EB18155,ARXKXQ31187FB510DF,3,1,-4.57,99.984,0.776,10,0.412,0.963360378,0.019,0,56.981,0.909,171.13,-60.059,148.768,-147.753,94.926,-50.891,102.594,-77.815,95.797,-58.208,47.969,-54.71,97.259,-35.189,56.539,-29.934,49.201,-50.982,32.15,-32.607,50.705,0
2010,The Custodian of Science,October Tide,SOWYCMV1315CD43489,ARXKXQ31187FB510DF,4,1,-5.605,77.508,0.746,10,0.591,0.838574133,0.003,0,56.777,-120.012,171.13,-133.026,116.024,-85.964,157.846,-52.238,66.39,-78.561,65.25,-56.045,50.841,-43.482,98.255,-28.407,42.655,-45.332,54.464,-78.84,36.461,-24.844,39.509,0
2010,Deplorable Request,October Tide,SOGHQGG1315CD42A0A,ARXKXQ31187FB510DF,4,0.966,-6.524,130.064,0.209,6,0.126,0.618390102,0.005,0.019,57.051,-161.482,170.642,-160.724,143.757,-134.271,236.286,-55.556,81.664,-160.034,206.749,-70.93,60.762,-61.786,144.355,-51.719,49.414,-79.432,47.631,-91.726,90.537,-53.082,46.474,0
2010,A Nighttime Project,October Tide,SOFEPGR1315CD44355,ARXKXQ31187FB510DF,4,1,-7.758,119.961,0.872,4,0.379,0.513122691,0.002,3.2,55.729,-79.385,176.486,-7.577,274.339,-105.316,111.49,-66.499,49.628,-75.466,59.855,-24.335,102.439,-69.363,76.316,-113.049,43.69,-47.817,28.704,-31.16,47.69,-37.371,87.92,0
2010,The Dividing Line,October Tide,SOZBLXE1315CD43A11,ARXKXQ31187FB510DF,4,0.941,-4.598,97.542,0.809,6,0.502,0.953537284,0.007,0.001,57.308,28.91,171.105,-106.033,61.135,-257.25,126.256,-53.441,57.437,-76.053,130.225,-47.296,45.762,-42.242,52.511,-47.412,59.559,-19.84,39.645,-64.695,41.971,-30.764,62.623,0
2010,Fragile,October Tide,SOJUFMY1315CD43465,ARXKXQ31187FB510DF,4,1,-5.528,119.984,0.474,5,0.77,0.829364011,0.003,0.022,57.835,-54.057,170.894,-136.014,130.441,-196.565,321.327,-37.789,57.638,-75.896,157.665,-63.653,52.752,-62.009,97.125,-31.132,51.268,-34.36,46.422,-167.262,87.881,-43.558,38.787,0
2010,Scorned,October Tide,SOOMVIR1315CD43CE3,ARXKXQ31187FB510DF,4,1,-5.502,100.105,0.185,10,0.054,0.627600512,0.009,0,56.326,9.526,171.13,-86.021,98.894,-149.124,162.923,-62.956,57.491,-68.47,161.739,-87.341,67.59,-29.687,60.44,-32.73,43.072,-23.499,39.515,-65.115,72.617,-25.092,46.37,0
2010,From the Bottom,Outlawz,SOPATOJ131634A6798,AR76LOX1187B98FA01,4,1,-4.848,86.339,0.559,7,0.627,0.890365301,0.019,0,57.283,-56.641,233.065,-123.398,88.058,-122.584,203.554,-59.643,110.578,-91.075,101.035,-88.823,82.672,-114.965,117.835,-67.629,51.575,-73.372,76.356,-74.442,52.375,-43.84,52.817,0
2010,Dream Big,Outlawz,SOKZUEX1315CD4C4F9,AR76LOX1187B98FA01,4,0.931,-9.641,82.027,0.404,5,0.272,0.71116425,0.016,28.181,53.758,-102.441,217.959,-109.966,174.135,-374.213,396.334,-41.987,91.248,-92.438,201.718,-70.759,92.752,-112.729,97.461,-59.902,49.085,-75.75,85.555,-66.231,33.859,-46.557,40.942,0
2010,It Ain't Over,Outlawz,SOGHCIP1315CD4B49A,AR76LOX1187B98FA01,4,1,-8.117,78.019,0.561,8,0.008,0.72048082,0.008,7.042,54.027,-49.192,202.436,-129.75,143.419,-337.259,119.166,-54.63,142.479,-95.647,150.206,-90.626,79.808,-94.423,103.371,-66.634,74.524,-74.325,70.773,-90.591,33.395,-55.961,39.243,0
2010,Most of My Life,Outlawz,SOABWQR131634A6B43,AR76LOX1187B98FA01,4,0.473,-8.938,136.014,0.616,7,0.711,0.639948959,0.001,2.882,52.884,-96.726,248.548,-185.447,126.268,-164.165,336.06,-75.916,92.865,-213.289,95.878,-87.912,65.598,-106.76,89.612,-74.137,56.114,-58.968,90.347,-83.853,78.583,-50.537,45.119,0
2010,I Can't Complain,Outlawz,SOHSBGH12C563EEBB2,AR76LOX1187B98FA01,4,1,-9.318,90.047,0.885,9,0.103,0.613715638,0.001,8.728,54.55,-123.391,355.125,-157.062,126.799,-195.753,244.328,-65.987,124.569,-146.208,89.761,-92.187,80.074,-92.56,98.867,-77.004,57.361,-65.036,62.835,-78.244,39.493,-54.223,43.331,0
2010,Cooley High,Outlawz,SODROTC12C563EEBA9,AR76LOX1187B98FA01,4,0.679,-7.057,79.487,0.578,1,0,0.904253232,0.003,6.21,54.794,-70.208,220.205,-141.432,119.76,-137.275,366.394,-68.171,112.957,-215.65,113.521,-82.887,58.215,-106.028,86.965,-61.935,52.784,-59.741,74.73,-79.389,75.334,-55.031,37.012,0
2010,Never See Tomorrow,Outlawz,SOQKFON12C7A4BEA83,AR76LOX1187B98FA01,4,1,-7.398,88.05,0.891,6,0.57,0.733290638,0.004,3.653,54.456,-72.277,214.401,-154.941,122.332,-231.175,374.817,-90.412,111.544,-205.379,89.951,-79.954,86.251,-99.627,119.135,-88.861,56.623,-54.04,62.107,-96.31,68.84,-61.74,45.681,0
2010,They Wanna Know,Outlawz,SOHXYCL12C563EEB92,AR76LOX1187B98FA01,4,0.938,-8.984,81.046,0.77,1,0.782,0.620831546,0.004,0.671,53.75,-181.344,301.642,-114.258,179.536,-177.418,143.693,-70.165,120.422,-123.241,103.681,-100.611,103.972,-140.114,113.883,-63.125,49.251,-77.719,79.1,-102.799,65.496,-35.956,51.029,0
2010,She Fresh,Outlawz,SOJPLLK12C563EEB8C,AR76LOX1187B98FA01,4,1,-7.982,87.527,0.981,2,0,0.764400468,0.003,2.168,54.468,-39.912,237.724,-163.643,161.11,-136.745,165.184,-77.496,103.071,-114.478,176.54,-87.917,63.22,-107.716,120.658,-69.071,53.387,-64.816,74.705,-77.913,74.723,-51.436,36.358,0
2010,Fillmoe Slim,Outlawz,SOFOIBL1315CD4CA62,AR76LOX1187B98FA01,4,1,-3.874,101.51,0.969,8,0.299,0.887931824,0.007,23.244,56.429,-76.576,226.278,-176.337,143.633,-167.88,334.288,-56.735,169.925,-234.01,118.116,-88.566,59.889,-103.204,130.342,-74.224,68.048,-71.152,72.838,-97.275,70.914,-47.237,42.497,0
2010,Facedown,Outlawz,SODYPPO1315CD4B380,AR76LOX1187B98FA01,4,1,-4.014,136.006,0.625,6,0.312,0.867257499,0.002,19.725,57.929,-49.145,270.764,-174.475,168.158,-208.363,322.879,-105.35,112.848,-223.233,179.306,-108.096,90.606,-107.296,116.512,-83.028,60.501,-82.738,74.5,-131.866,59.728,-66.328,44.243,0
2010,Feel Good To Ya,Outlawz,SOTQMLA1375201C5E0,AR76LOX1187B98FA01,4,0.753,-5.779,88.158,0.355,10,0.096,0.87637854,0.005,0,56.01,-48.905,211.83,-121.673,133.89,-162.708,81.826,-63.232,84.978,-75.602,74.095,-90.071,64.429,-96.494,118.585,-55.449,64.16,-50.509,66.041,-72.042,30.659,-50.735,49.039,0
2010,Gotta Get It,Outlawz,SODGHBT12C563EEBA5,AR76LOX1187B98FA01,4,1,-11.159,145.031,0.03,0,0.624,0.660500335,0.002,2.616,51.18,-78.554,288.548,-182.737,102.038,-367.404,139.313,-85.195,112.236,-120.224,151.559,-116.601,108.904,-125.173,119.805,-83.434,55.44,-80.846,77.039,-94.341,52.12,-61.156,50,0
2010,Immortals,Outlawz,SONEHCG136705B5D3D,AR76LOX1187B98FA01,4,0.085,-12.687,143.998,0.595,0,0.126,0.418059972,0.006,0,46.948,-138.431,201.617,-120.433,116.009,-134.193,238.137,-77.432,118.31,-170.19,111.663,-84.213,93.508,-105.119,106.644,-69.797,89.357,-63.007,68.166,-85.646,47.494,-52.126,53.019,0
2010,Bring It Back,Outlawz,SOBHTZR1315CD4C24E,AR76LOX1187B98FA01,4,1,-7.32,80.938,0.569,10,0.341,0.72919733,0.005,4.47,54.472,-64.875,274.084,-117.631,163.967,-155.548,237.053,-94.911,111.555,-94.157,210.863,-106.254,66.119,-98.737,88.558,-66.292,56.031,-61.914,91.101,-100.474,46.656,-58.951,41.404,0
2010,Better Than Ever,Outlawz,SOHTETQ12C563EEC0C,AR76LOX1187B98FA01,4,1,-12.415,77.011,0.666,11,0.752,0.50065212,0.002,21.984,50.306,-78.482,238.879,-198.333,114.939,-121.441,400.817,-100.331,105.952,-130.384,249.139,-72.456,87.709,-98.156,101.92,-75.614,57.394,-60.151,75.288,-81.73,37.75,-57.127,40.236,0
2010,We Here Now,Outlawz,SONXNVK137364E1E3D,AR76LOX1187B98FA01,5,0.878,-8.591,89.321,0.131,3,0.376,0.810836108,0,8.902,54.72,-100.79,254.917,-147.439,172.625,-119.637,312.573,-77.276,103.169,-212.059,93.809,-75.632,93.102,-96.386,110.576,-66.038,61.764,-95.893,90.892,-69.175,38.482,-55.887,61.093,0
2010,The Green and Black,Overkill,SOIJAPK1311AFD540B,ARIZ6AI1187FB5197C,4,0.925,-5.332,91.463,0.415,2,0.539,0.966840617,0.025,0,57.96,-155.012,186.042,-156.195,124.341,-129.321,365.616,-97.99,57.491,-109.779,121.368,-73.389,48.905,-80.373,98.536,-62.63,52.095,-71.456,37.832,-99.885,30.347,-43.905,59.892,0
2010,Ironbound,Overkill,SOAEQAO1313439154C,ARIZ6AI1187FB5197C,4,0.997,-5.555,98.05,0.382,4,0.641,0.974451388,0.037,0.245,56.95,-1.399,196.36,-139.305,132.464,-155.709,398.482,-69.851,54.27,-83.033,111.259,-66.889,71.844,-51.511,117.185,-46.042,44.229,-79.064,64.357,-122.328,52.386,-53.304,41.395,0
2010,Bring Me the Night,Overkill,SOMJNVL13C1B01F0D7,ARIZ6AI1187FB5197C,4,0.618,-5.143,84.346,0.515,1,0.645,0.963851951,0.03,0,57.427,24.686,183.301,-134.572,75.657,-69.595,428.655,-65.212,57.491,-97.082,81.355,-71.341,50.45,-37.519,99.57,-46.784,37.263,-59.645,68.808,-101.885,41.876,-34.626,33.764,0
2010,The Goal Is Your Soul,Overkill,SOCTMHJ13776551A5F,ARIZ6AI1187FB5197C,4,0.651,-6.262,83.459,0.081,4,0.782,0.931022861,0.022,0,57.083,-79.5,418.696,-112.427,209.82,-283.708,158.56,-65.15,86.021,-82.405,117.897,-133.487,62.553,-47.44,119.856,-49.699,39.103,-45.444,44.831,-130.94,55.26,-52.494,61.238,0
2010,Give a Little,Overkill,SOBZVQV1313439FC71,ARIZ6AI1187FB5197C,4,0.943,-4.768,105.055,0.609,4,0.483,0.989946365,0.025,0,58.393,-7.592,189.347,-133.098,155.529,-85.103,423.627,-53.392,107.54,-78.237,60.507,-79.346,64.409,-52.391,113.662,-46.907,48.078,-69.524,37.204,-125.258,30.213,-34.705,52.835,0
2010,Endless War,Overkill,SOIONIF1311AFDC8AD,ARIZ6AI1187FB5197C,4,0.98,-4.759,89.604,0.845,2,0.533,0.983353795,0.01,0,57.691,31.571,171.13,-162.96,64.209,-136.231,417.556,-65.831,57.491,-113.388,219.63,-74.087,67.344,-38.425,99.398,-46.581,42.973,-62.217,37.245,-126.383,31.723,-40.578,51.805,0
2010,The Head and Heart,Overkill,SOPRERF13763E845B8,ARIZ6AI1187FB5197C,4,0.863,-6.471,145.091,0.154,4,0.763,0.918566392,0.039,0,56.338,-208.515,171.13,-125.168,116.092,-298.829,407.134,-64.055,128.241,-96.793,107.311,-71.832,56.879,-74.021,109.153,-66.377,43.201,-74.467,63.445,-105.255,63.787,-51.932,48.405,0
2010,In Vain,Overkill,SOFHLQE12AB018CA96,ARIZ6AI1187FB5197C,4,0.455,-4.477,105.596,0.08,9,0,0.994632331,0.036,0.228,58.288,20.529,233.484,-125.337,61.566,-175.752,406.922,-70.806,55.364,-97.543,248.125,-78.255,82.704,-36.675,93.482,-48.341,42.783,-80.703,91.607,-96.388,95.008,-49.092,41.848,0
2010,Killing for a Living,Overkill,SOELMZB12AB018CA97,ARIZ6AI1187FB5197C,4,0.787,-5.507,79.821,0.036,4,0.51,0.95687929,0.004,0.064,57.584,-176.426,211.444,-142.393,140.994,-264.264,397.864,-68.719,78.461,-81.4,206.487,-74.204,62.486,-47.347,99.968,-52.263,42.89,-59.534,90.469,-119.703,94.093,-40.259,47.351,0
2010,Fireflies,Owl City,SOUHPJB13ADBFFD9C3,AR0WLH6119B8669027,4,0.931,-18.597,94.915,0.81,3,0.262,0.367873268,0.001,10.672,46.06,-114.082,203.474,-154.345,187.147,-131.336,199.948,-63.031,177.94,-117.777,144.709,-76.239,97.498,-102.315,104.898,-69.367,45.449,-74.371,88.029,-112.625,51.674,-53.593,68.805,1
2010,Cry,Reba,SOFLVSQ12C5641317D,ARPH1W61187B9B4CD8,3,0.918,-7.194,110.225,0.507,4,0.49,0.411325906,0.008,0.024,57.504,-228.635,171.956,-144.117,155.484,-272.509,131.856,-75.234,126.043,-71.795,103.168,-107.786,83.084,-88.892,130.631,-61.344,53.717,-53.197,43.689,-84.262,54.309,-42.71,48.607,0
2010,Turn On the Radio,Reba,SOOYWLV12C106D2A35,ARPH1W61187B9B4CD8,4,1,-4.198,123.095,0.071,11,0.658,0.868862062,0.007,0.002,58.098,-55.022,223.869,-84.899,123.661,-166.905,246.898,-92.093,129.297,-92.036,75.327,-128.116,81.146,-108.019,148.783,-92.539,57.666,-63.189,56.884,-163.901,42.332,-56.865,52.586,0
2010,If I Were a Boy,Reba,SOJCIUV12C9E58EB67,ARPH1W61187B9B4CD8,4,0.804,-7.345,90.04,0.838,4,0.4,0.505245147,0.004,0,57.034,-232.691,206.15,-188.887,89.66,-241.761,111.392,-58.077,134.722,-87.955,155.898,-94.206,74.53,-100.742,58.066,-63.95,71.669,-78.337,77.826,-71.99,72.151,-47.536,51.834,0
2010,The Bridge You Burn,Reba,SOCGMII12C5641317C,ARPH1W61187B9B4CD8,4,0.823,-4.649,113.194,0.952,10,0.444,0.804540111,0.004,0.001,57.871,-107.488,171.122,-130.23,148.083,-141.764,194.308,-53.782,83.723,-92.263,292.026,-95.646,83.139,-63.899,95.937,-68.981,62.717,-41.006,80.199,-70.891,88.536,-46.615,44.204,0
2010,When Love Gets a Hold of You,Reba,SOCZKPW12C5641317E,ARPH1W61187B9B4CD8,4,0.655,-4.984,128.09,1,0,0.66,0.77721713,0.02,0.02,58.303,-129.068,170.769,-124.348,174.242,-157.578,95.009,-56.617,79.562,-85.451,57.943,-77.515,61.073,-67.306,59.944,-83.33,44.507,-45.331,49.539,-83.405,50.168,-59.199,33.327,0
2010,Somebody's Chelsea,Reba,SOXJZEA12C5641317F,ARPH1W61187B9B4CD8,4,1,-7.609,73.361,0.182,8,0,0.485660921,0.001,0.006,57.386,-173.335,288.336,-132.648,120.895,-245.673,139.237,-67.658,161.681,-94.232,100.919,-107.382,83.411,-109.731,142.278,-54.739,52.996,-70.545,85.631,-75.176,55.992,-51.5,60.761,0
2010,All the Women I Am,Reba,SOIZFJG12C56413180,ARPH1W61187B9B4CD8,4,0.836,-4.344,96.111,1,5,0.001,0.878045158,0.009,0.036,58.905,-155.308,202.717,-93.511,139.39,-137.521,104.811,-82.994,116.056,-95.435,93.138,-89.095,106.412,-72.074,90.949,-59.844,57.356,-50.779,89.201,-70.65,51.38,-50.194,46.428,0
2010,The Day She Got Divorced,Reba,SOXUKDF12C56413181,ARPH1W61187B9B4CD8,4,1,-8.806,138.091,0.191,5,0.269,0.450564271,0.004,0.004,56.428,-150.381,388.739,-153.505,96.345,-237.721,145.91,-58.051,121.196,-118.107,184.916,-119.501,75.339,-129.301,113.633,-57.535,65.584,-80.417,60.591,-89.777,67.612,-48.667,53.51,0
2010,A Little Want To,Reba,SOSCVWU12C56413182,ARPH1W61187B9B4CD8,4,0.962,-6.064,90.325,1,0,0.363,0.725414492,0.001,0.394,56.981,-121.718,165.208,-118.007,133.408,-113.642,149.992,-70.676,123.424,-101.497,126.227,-90.706,84.152,-96.987,111.871,-83.126,47.129,-64.468,73.828,-98.572,35.249,-47.842,47.541,0
2010,When You Have a Child,Reba,SOUEQAA12C56413183,ARPH1W61187B9B4CD8,4,0.832,-7.723,133.822,0.047,1,0.604,0.336103398,0.001,0.002,57.246,-164.472,208.813,-140.401,126.038,-241.718,158.879,-76.458,111.458,-77.896,153.978,-104.25,53.631,-107.576,118.243,-70.97,66.858,-60.627,74.603,-89.48,49.215,-56.755,61.29,0
2010,Rude Boy,Rihanna,SOQOZYO1375BD066E7,ARKU3Z61187FB51DCA,4,0.247,-8.025,79.36,0.438,8,0.218,0.903359648,0.007,0.332,54.46,15.702,254.264,-183.213,119.943,-84.732,79.515,-45.612,161.145,-100.48,37.763,-90.406,72.092,-46.429,68.39,-55.006,55.994,-57.631,65.18,-64.966,36,-51.887,46.46,1
